monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,region,age,missing_parking,f_minimart,f_gymnasium,f_security,f_playground,f_swimming_pool,f_parking,f_lift,f_barbeque_area,f_multipurpose_hall,f_jogging_track,f_squash_court,f_sauna,f_club_house,f_tennis_court,missing_facilities,a_air_cond,a_cooking_allowed,a_washing_machine,a_near_ktm_lrt,a_internet,missing_amenities
1200,1300.0,1250.0,3,1,2,850,1,0,20,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
2200,1400.0,1650.0,3,2,2,1000,2,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
1000,900.0,1600.0,3,1,2,990,1,0,8,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
1200,900.0,1650.0,3,2,2,1096,1,0,7,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0
1800,1500.0,1650.0,2,1,2,720,2,0,6,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0
1000,1500.0,1250.0,3,1,2,820,0,0,10,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1600,1500.0,1650.0,1,1,1,350,2,0,13,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
1550,1400.0,1600.0,3,1,2,1250,1,0,8,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
1100,1300.0,1600.0,1,1,1,450,2,0,9,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
1200,1300.0,1650.0,1,1,1,500,2,0,6,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0
2300,1500.0,1650.0,2,2,2,1000,1,0,6,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0
1600,1200.0,1650.0,1,1,1,575,2,0,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0
1250,1400.0,1650.0,2,2,1,646,1,0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1500,1500.0,1650.0,1,1,1,420,2,0,14,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0
1650,1400.0,1650.0,4,1,3,1500,1,0,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
605,1200.0,1600.0,2,1,1,585,0,0,2,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1050,1300.0,1650.0,3,1,2,1012,0,0,10,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0
850,1300.0,1600.0,1,1,1,450,1,0,7,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0
2000,1200.0,1650.0,3,1,2,1163,2,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1300,1675.0,1650.0,3,1,2,695,0,0,5,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0
1600,1675.0,1650.0,3,1,2,1138,1,0,5,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0
2100,1400.0,1650.0,2,1,2,635,2,0,3,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0
1099,1300.0,1650.0,1,1,1,700,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
1400,1400.0,1600.0,3,1,2,916,0,0,9,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1200,1300.0,1650.0,2,1,2,700,2,0,9,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0
1300,1200.0,1600.0,2,1,1,590,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0
850,1400.0,1600.0,1,1,1,436,2,0,20,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1750,1500.0,1600.0,2,1,2,836,1,0,10,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1800,1400.0,1600.0,3,1,2,1100,2,0,8,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
2500,1300.0,1600.0,2,2,2,1009,2,0,10,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0
2000,1300.0,1650.0,3,2,2,1050,1,0,3,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0
2000,1350.0,1650.0,2,1,2,850,2,0,7,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
3000,1500.0,1650.0,3,1,2,985,2,0,4,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1949,1300.0,1600.0,3,2,2,1151,2,0,10,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
1400,1500.0,1650.0,2,2,2,759,1,0,10,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
2300,1500.0,1600.0,1,1,1,780,2,0,14,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0
1949,1300.0,1600.0,3,2,2,1151,2,0,10,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
1400,1400.0,1650.0,1,1,1,452,2,0,3,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1500,1400.0,1600.0,3,1,2,926,1,0,23,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1700,1675.0,1650.0,3,2,2,751,2,0,5,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
2150,1400.0,1650.0,3,2,2,1000,2,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
1800,1500.0,1650.0,2,1,2,780,2,0,9,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2400,1200.0,1600.0,3,1,2,1094,2,0,11,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
1600,1300.0,1650.0,3,2,2,1114,2,0,6,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0
2000,1500.0,1250.0,3,1,2,835,2,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
1750,1500.0,1600.0,2,1,2,836,1,0,10,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1300,1200.0,1600.0,3,1,2,1080,2,0,9,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
1100,1200.0,1650.0,3,1,2,845,1,0,6,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
1899,1500.0,1600.0,3,2,2,915,2,0,6,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1
1050,1200.0,1250.0,3,1,2,1048,2,0,17,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1100,1500.0,1600.0,3,2,2,996,1,0,14,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
2400,1200.0,1600.0,3,2,2,849,1,0,4,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0
2500,1400.0,1650.0,4,1,2,859,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
699,900.0,1250.0,3,1,2,900,1,0,10,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3400,1400.0,1650.0,4,3,2,1055,2,0,3,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0
1400,1400.0,1150.0,2,1,1,807,1,0,2,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1000,1200.0,1600.0,3,2,2,1083,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
1450,1550.0,1600.0,3,1,2,852,1,0,24,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1400,1400.0,1650.0,2,1,1,807,1,0,2,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1500,1200.0,1250.0,3,1,2,900,2,0,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
1800,1500.0,1600.0,3,1,2,1000,1,0,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
700,900.0,1200.0,1,1,1,240,2,0,2,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
900,1500.0,1600.0,3,1,1,150,2,0,4,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0
1100,1300.0,1600.0,1,1,1,550,2,0,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
900,1300.0,1200.0,1,2,1,744,1,0,9,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0
1900,1675.0,1600.0,3,2,2,1076,2,0,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1500,1400.0,1600.0,3,2,2,1053,1,0,8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0
1200,1200.0,1600.0,3,2,2,1288,1,0,9,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
2800,1400.0,1600.0,4,2,3,1685,2,0,9,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
1700,1500.0,1650.0,1,1,1,635,2,0,13,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0
1700,1500.0,1650.0,1,1,1,635,2,0,13,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0
1600,1675.0,1600.0,3,2,3,1076,0,0,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1150,1300.0,1250.0,3,1,2,890,1,0,15,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1300,1399.0,1650.0,3,2,2,1048,1,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
1300,1540.0,1600.0,2,1,2,870,2,0,25,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
1500,2000.0,1600.0,1,1,1,703,1,0,9,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
1500,1500.0,1600.0,3,1,2,932,1,0,21,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0
1250,1400.0,1650.0,2,2,1,646,1,0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
950,1300.0,1650.0,3,1,2,883,0,0,9,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,2100.0,1600.0,2,1,2,650,2,0,3,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0
2300,2100.0,1600.0,2,1,2,650,2,0,3,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0
1800,1200.0,1650.0,3,2,2,1163,1,0,5,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0
1300,1350.0,1650.0,2,1,1,626,2,0,7,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
600,1300.0,1250.0,3,1,2,650,0,0,20,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
950,900.0,1200.0,1,1,1,239,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
1300,1300.0,1250.0,3,1,2,1068,2,0,17,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
1700,1500.0,1650.0,3,2,2,1017,2,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1700,1675.0,1650.0,3,1,2,800,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
700,1400.0,1250.0,3,1,2,900,1,0,14,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1400,1400.0,1650.0,2,2,2,850,1,0,3,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1100,1300.0,1650.0,1,1,1,595,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
1000,1475.0,1250.0,3,1,2,646,0,0,17,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1350,1200.0,1250.0,3,2,2,1023,2,0,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2400,1500.0,1650.0,3,1,2,875,2,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1200,1300.0,1650.0,1,1,1,554,1,0,3,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0
799,1400.0,1600.0,3,2,2,915,0,0,12,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1600,1500.0,1250.0,3,5,2,950,1,0,9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1600,1400.0,1650.0,4,2,3,1400,1,0,8,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1350,1500.0,1250.0,3,1,2,1000,2,0,16,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
1300,1500.0,1250.0,3,1,2,900,1,0,16,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0
1800,1500.0,1650.0,3,2,3,1100,2,0,8,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
1299,1300.0,1600.0,2,2,1,775,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
900,1200.0,1600.0,3,1,2,900,1,0,23,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
1500,1300.0,1600.0,1,1,1,700,1,0,8,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
3000,1550.0,1650.0,3,2,2,1195,2,0,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0
1100,1200.0,1600.0,3,2,2,1288,1,0,9,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
2100,1500.0,1650.0,2,1,2,985,0,0,4,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1700,1850.0,1650.0,3,2,2,880,2,0,6,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0
2000,1300.0,1600.0,4,2,2,1394,1,0,10,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0
1000,1400.0,1600.0,3,1,2,900,1,0,19,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1700,1500.0,1600.0,2,1,2,836,2,0,10,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
1299,1300.0,1600.0,3,1,2,1100,2,0,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
850,1200.0,1600.0,3,1,2,850,0,0,9,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1500,1400.0,1600.0,4,2,4,2238,0,0,7,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1500,1500.0,1600.0,2,1,1,612,2,0,16,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0
900,1400.0,1650.0,2,1,1,827,2,0,5,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0
2500,1550.0,1650.0,2,2,2,797,2,0,2,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0
1000,1200.0,1650.0,1,1,1,454,2,0,8,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1700,1600.0,1600.0,3,1,2,1031,1,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1250,1600.0,1600.0,2,1,2,760,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1400,1400.0,1650.0,3,2,2,807,1,0,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1199,1199.0,1200.0,1,1,1,300,2,0,9,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0
1399,1300.0,1650.0,2,2,2,650,2,0,4,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
1700,1675.0,1600.0,3,2,2,800,2,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
1300,1200.0,1650.0,1,1,1,518,2,0,5,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0
1000,1200.0,1600.0,2,1,1,501,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
900,1400.0,1250.0,3,1,2,815,1,0,20,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1200,1500.0,1200.0,1,1,1,486,2,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1150,1150.0,1650.0,1,1,1,511,1,0,10,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0
1900,1200.0,1250.0,3,2,2,850,2,0,5,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
1500,1200.0,1600.0,1,1,1,501,2,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0
2700,1500.0,1650.0,3,2,2,1000,0,0,4,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1
850,900.0,1600.0,3,2,2,860,1,0,4,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
650,900.0,1600.0,3,2,2,901,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1400,1200.0,1250.0,3,2,2,1023,2,0,5,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0
650,900.0,1600.0,3,2,2,901,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1200,1300.0,1600.0,3,1,2,920,2,0,22,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0
1900,1500.0,1250.0,2,1,1,650,2,0,6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0
2500,1500.0,1650.0,3,2,2,1044,2,0,6,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0
1500,1500.0,1600.0,3,1,2,932,1,0,21,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0
900,900.0,1250.0,3,1,2,893,0,0,7,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
1200,1300.0,1600.0,3,1,2,950,1,0,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
604,1200.0,1600.0,2,1,1,585,0,0,2,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1100,900.0,1250.0,3,1,2,900,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1288,1400.0,1650.0,2,1,1,700,1,0,2,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
900,900.0,1250.0,3,2,2,860,1,0,5,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
800,1200.0,1250.0,3,1,2,850,0,0,9,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1300,1300.0,1650.0,1,2,1,675,2,0,9,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0
2200,1300.0,1600.0,3,1,2,1234,2,0,14,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
1400,1300.0,1250.0,3,1,2,1068,2,0,17,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
1500,1300.0,1650.0,2,2,2,650,2,0,6,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0
1450,1475.0,1650.0,2,1,1,615,2,0,10,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0
1350,1400.0,1650.0,2,1,1,700,1,0,2,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1500,1300.0,1600.0,3,2,2,1010,0,0,3,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1399,1300.0,1600.0,2,2,2,787,1,0,8,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0
2100,1500.0,1650.0,2,1,2,985,0,0,4,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1100,1300.0,1600.0,1,1,1,450,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
900,1400.0,1600.0,1,1,1,400,2,0,8,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2500,1400.0,1600.0,4,1,2,1168,2,0,9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2300,2300.0,1600.0,2,1,1,721,2,0,6,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1
1200,1300.0,1250.0,1,1,1,450,2,0,6,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
1200,1500.0,1650.0,3,2,2,900,0,0,9,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0
1100,1550.0,1600.0,1,1,1,380,1,0,8,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0
3200,1500.0,1650.0,3,2,2,1045,2,0,4,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1
900,1200.0,1600.0,3,2,2,860,1,0,4,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0
1100,1300.0,1600.0,1,1,1,560,2,0,11,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0
2700,1850.0,1600.0,3,1,2,1087,1,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1
800,1300.0,1600.0,1,1,1,440,1,0,7,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
603,1200.0,1600.0,2,1,1,586,0,0,2,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
700,1200.0,1250.0,3,1,2,750,0,0,9,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1550,1400.0,1600.0,3,2,2,1250,1,0,8,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0
1500,1400.0,1650.0,3,2,2,807,1,0,2,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1500,1500.0,1600.0,3,2,2,855,1,0,6,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0
850,1550.0,1250.0,3,1,2,852,0,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1400,1500.0,1650.0,1,1,1,800,2,0,26,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
700,1500.0,1250.0,1,1,1,816,2,0,10,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0
1500,1500.0,1600.0,3,1,2,900,2,0,21,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1200,1500.0,1650.0,1,1,1,700,1,0,13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1400,1500.0,1650.0,1,1,1,700,2,0,13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1250,900.0,1650.0,3,2,2,901,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0
1200,1500.0,1250.0,3,2,2,900,0,0,14,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1600,1500.0,1650.0,2,1,2,855,1,0,8,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0
1500,1700.0,1600.0,3,1,2,1572,2,0,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1800,1500.0,1650.0,3,2,2,864,2,0,9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1150,1550.0,1250.0,3,1,2,850,1,0,20,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
850,1500.0,1250.0,3,2,2,800,0,0,10,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1100,1499.5,1650.0,1,1,1,504,1,0,6,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1000,1300.0,1650.0,3,2,2,1000,0,0,10,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0
1500,1500.0,1600.0,3,1,2,1044,2,0,21,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1700,1200.0,1600.0,2,2,2,857,2,0,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
750,1200.0,1600.0,3,1,2,750,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1200,1500.0,1650.0,1,1,1,570,0,0,7,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0
1400,1400.0,1650.0,3,2,2,807,1,0,2,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
1000,1500.0,1600.0,2,1,2,1001,0,0,14,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1
